request_id,generated_at,target_word,frame_count,timeline_frame_count,capture_fps,standard_json,query_json,error,score,band,diagnosis,dtw_distance,normalized_distance,score_distance,alignment_mode,used_action_window,score_scale_reason,capture_quality_status,capture_quality_reason,capture_quality_reliable,semantic_core_presence,semantic_core_guard_passed,semantic_floor_reason,semantic_floor_score,semantic_floor_used,semantic_floor_direction_cosine,semantic_floor_vertical_score,semantic_floor_amplitude_ratio,semantic_floor_horizontal_to_vertical,semantic_floor_relation_presence,flower_opening_passed,flower_opening_score,flower_opening_hand,left_hand_presence,right_hand_presence,two_hand_presence,pose_presence,face_presence,presence_penalty,required_presence_penalty,semantic_delta_penalty,semantic_anchor_penalty,group_left_hand,group_right_hand,group_left_hand_shape,group_right_hand_shape,group_two_hand_relation
web_20260523_071306_071a2172,2026-05-23T07:13:08,花,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071306_071a2172/holistic/user_花_web_20260523_071306_071a2172_holistic_results.json,,76.17777157588482,normal_like,flower_core_accepted,0.037068346264014077,0.0394545692308529,0.0394545692308529,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6,True,,0.0,,,,,,,True,0.8674894851446152,right_hand_shape,0.06666666666666667,0.6,0.06666666666666667,1.0,1.0,0.00803585879237495,0.0,0.02088374187136308,0.005884829721362231,0.0,0.002243057476019418,0.0,0.003511811049168588,0.0
web_20260523_071320_415e2975,2026-05-23T07:13:21,花,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071320_415e2975/holistic/user_花_web_20260523_071320_415e2975_holistic_results.json,,78.39183513989589,normal_like,flower_core_accepted,0.0334019527673827,0.03530030911343033,0.03530030911343033,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8,True,,0.0,,,,,,,True,0.6533577394485475,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.026016708623942657,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_071339_f3f432d2,2026-05-23T07:13:42,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071339_f3f432d2/holistic/user_花_web_20260523_071339_f3f432d2_holistic_results.json,,79.4095590622068,normal_like,flower_core_accepted,0.031669949530284784,0.033429957896616506,0.033429957896616506,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.68,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.68,0.0,1.0,1.0,0.003523495531281034,0.0,0.02501731490446971,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260523_071415_2505a91e,2026-05-23T07:14:18,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260523_071415_2505a91e/holistic/user_花_web_20260523_071415_2505a91e_holistic_results.json,,79.11559662089849,normal_like,flower_core_accepted,0.03223470278262573,0.03396772242569748,0.03396772242569748,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.04,0.8,0.04,1.0,1.0,0.0025792908464279457,0.0,0.028194384238104796,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260602_212933_7ad54f26,2026-06-02T21:29:35,花,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_212933_7ad54f26/holistic/user_花_web_20260602_212933_7ad54f26_holistic_results.json,,14.862884114352834,low,flower_opening_guard_failed,0.02687464750960641,0.22875636957281106,0.22875636957281106,full_sequence_with_action_window_diagnostics,False,default,needs_recapture,flower_core_hand_presence_low,False,0.0,False,,0.0,,,,,,,False,0.0,,0.0,0.0,0.0,1.0,1.0,0.03559086395233368,0.0,0.0,0.004781424148606812,0.0,0.0,0.0,0.0,0.0
web_20260602_212951_e1173da1,2026-06-02T21:29:52,花,15,30,10.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_212951_e1173da1/holistic/user_花_web_20260602_212951_e1173da1_holistic_results.json,,77.62491144989006,normal_like,flower_core_accepted,0.03463974541443352,0.03672585903920213,0.03672585903920213,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.8,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.8,0.0,1.0,1.0,0.00213545183714002,0.0,0.027059804616836942,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260602_213015_411a2ecd,2026-06-02T21:30:18,花,30,54,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213015_411a2ecd/holistic/user_花_web_20260602_213015_411a2ecd_holistic_results.json,,78.86089449865257,normal_like,flower_core_accepted,0.029551493407142127,0.034435283636415376,0.034435283636415376,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.6333333333333333,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.6333333333333333,0.0,1.0,1.0,0.005724197285667003,0.0,0.03682948999212747,0.005545320314360563,0.0,0.0,0.0,0.0,0.0
web_20260602_213030_368950ee,2026-06-02T21:30:33,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213030_368950ee/holistic/user_花_web_20260602_213030_368950ee_holistic_results.json,,44.50263359755917,low,flower_core_hand_presence_low,0.03157085136410032,0.09715461799193503,0.09715461799193503,full_sequence_with_action_window_diagnostics,False,default,needs_recapture,flower_core_hand_presence_low,False,0.48,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.04,0.48,0.04,1.0,1.0,0.013398913487937387,0.0,0.03079047622176317,0.005545320314360563,0.0,0.002392857450103307,0.0,0.0035977419418641425,0.0
web_20260602_213050_ec3d0907,2026-06-02T21:30:52,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213050_ec3d0907/holistic/user_花_web_20260602_213050_ec3d0907_holistic_results.json,,79.51660170577749,normal_like,flower_core_accepted,0.030837213250649982,0.03323463214798182,0.03323463214798182,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.72,True,,0.0,,,,,,,True,1.0,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.04672725652903361,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260602_213918_4947c25e,2026-06-02T21:39:20,花,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/花/花_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_213918_4947c25e/holistic/user_花_web_20260602_213918_4947c25e_holistic_results.json,,79.70653210079507,normal_like,flower_core_accepted,0.031014770373895738,0.03288870351711765,0.03288870351711765,full_sequence_with_action_window_diagnostics,False,visible_semantic_core_scale,score_valid,score_valid,True,0.72,True,,0.0,,,,,,,True,0.7360476684570313,right_hand_shape,0.0,0.72,0.0,1.0,1.0,0.0016371797418073526,0.0,0.035094239771035346,0.005884829721362231,0.0,0.0,0.0,0.0,0.0
web_20260602_214010_3f951c51,2026-06-02T21:40:12,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_214010_3f951c51/holistic/user_跳_web_20260602_214010_3f951c51_holistic_results.json,,75.32524082818409,normal_like,jump_core_accepted,0.3136304115027466,0.43197639163739887,0.43197639163739887,semantic_action_window,True,jump_relation_semantic_floor,score_valid,score_valid,True,1.0,True,used,75.32524082818409,True,0.7713410000169665,1.0,3.9241891467239136,0.0617904672906074,1.0,True,,,0.6,0.88,0.6,1.0,1.0,0.002542995169082127,0.0,0.06223736263959088,0.02408591100971085,0.11542489451408777,0.20340249444371933,0.15773234219045676,0.2708899082958266,0.5767714950447185
web_20260602_214656_3fae071b,2026-06-02T21:46:58,跳,25,45,18.0,/data/WYC/signLanguage/work/generated/scoring_mvp_run3/all_demo_step2_worker_cache_semantic_v1/results/跳/跳_holistic_results.json,/data/WYC/signLanguage/work/generated/web_scoring_mvp/web_20260602_214656_3fae071b/holistic/user_跳_web_20260602_214656_3fae071b_holistic_results.json,,1.353793221951907,low,jump_two_hand_presence_low,0.3777508970391062,0.7301176887098844,0.7301176887098844,semantic_action_window,True,short_action_window_with_query_energy_peak,needs_recapture,jump_two_hand_presence_low,False,0.14285714285714285,True,insufficient_two_hand_presence,0.0,False,,,,,0.14285714285714285,True,,,0.04,0.48,0.04,1.0,1.0,0.02622917874396135,0.1378031746031746,0.027883045719955243,0.03633999055512927,0.0,0.2651520912702426,0.0,0.21368937203021326,0.0
